fecha utc,t_x,x,t_y,y,t_lat,lat,t_lon,lon,t_utm_zone,utm_zone,t_u,u_raw,t_v,v_raw,t_du,du_raw,t_dv,dv_raw,t_orientacion,orientacion_raw,t_theta,theta,t_T_L,throttle_L,t_T_R,throttle_R,t_Ah,Ah,t_static_control,static_control,Profundidad,Temperatura,pH,DO_SAT,DO,Blue,Chl
2025-05-16 09:30:36.250000,15.711,62.168764499999995,15.711,-14.1290871,15.875,40.375838,15.875,-3.7040518999999996,15.779,30.0,15.711,-0.0298832,15.711,0.0298832,15.711,-0.0449236,15.711,-0.0703152,15.671,2.722503,15.711,18.433855975979423,15.874,30.0,15.874,30.0,15.654,2.299824,15.776,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:36.500000,16.027,62.149232999999995,16.027,-14.097836699999998,16.217,40.3758379,16.217,-3.7040517,16.028,30.0,16.027,-0.0199215,16.027,0.0099598,16.027,0.0,16.027,-0.0058595999999999995,15.671,2.722503,16.027,63.43494882292201,15.874,30.0,15.874,30.0,15.654,2.299824,15.776,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:36.750000,16.358,62.1570456,16.358,-14.090024099999999,16.528,40.3758379,16.528,-3.7040515999999997,16.245,30.0,16.358,0.0398449,16.358,-0.0199215,16.358,0.0419938,16.358,0.092777,16.223,2.728454,16.358,-75.96568512012274,16.357,45.0,16.357,45.0,15.654,2.299824,15.776,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:37.250000,16.618,62.1570456,16.618,-14.078305199999999,16.869,40.3758378,16.869,-3.7040514,16.764,30.0,16.618,-0.0099598,16.618,0.0498066,16.618,-0.0058595999999999995,16.618,0.024415,16.678,2.73714,16.618,-126.86946050039654,16.817,45.0,16.817,45.0,15.654,2.299824,16.763,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:37.500000,16.909,62.1375141,16.909,-14.090024099999999,17.271,40.3758378,17.271,-3.7040511,16.989,30.0,16.909,0.0099598,16.909,0.0199215,16.909,-0.0654322,16.909,-0.0566428,17.182,2.736221,16.909,-98.12879094783034,16.817,45.0,16.817,45.0,15.654,2.299824,16.763,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:38,17.509,62.129701499999996,17.509,-14.066586299999999,17.563,40.3758377,17.563,-3.7040511,17.51,30.0,17.509,-0.0099598,17.509,-0.0099598,17.509,0.0449236,17.509,0.04883,17.182,2.736221,17.509,0.0,17.345,45.0,17.345,45.0,15.654,2.299824,16.763,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:38.250000,17.849,62.1375141,17.849,-14.039242199999999,17.914,40.3758377,17.914,-3.7040511,17.764,30.0,17.849,0.0199215,17.849,-0.0498066,17.849,-0.0019532,17.849,-0.0029297999999999998,17.68,2.744893,17.849,-45.0,17.848,45.0,17.848,45.0,15.654,2.299824,17.762,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:38.500000,18.105,62.129701499999996,18.105,-14.027523299999999,18.26,40.3758377,18.26,-3.7040509999999998,18.003,30.0,18.105,0.0597683,18.105,0.0199215,18.105,-0.0214852,18.105,0.0166022,18.183,2.749802,18.105,-63.43713468357687,17.848,45.0,17.848,45.0,15.654,2.299824,17.762,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:39,18.408,62.129701499999996,18.408,-14.0197107,18.613,40.3758376,18.613,-3.7040507999999996,18.501,30.0,18.408,-0.0498066,18.408,0.0398449,18.408,-0.0166022,18.408,-0.0566428,18.183,2.749802,18.408,116.5639583092903,18.31,30.0,18.31,30.0,15.654,2.299824,17.762,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:39.250000,18.711,62.1179826,18.711,-14.0079918,18.952,40.3758376,18.952,-3.7040507,18.76,30.0,18.711,0.0,18.711,0.0099598,18.711,0.0351576,18.711,-0.0253916,18.671,2.752483,18.711,-11.30825116116451,18.838,45.0,18.838,45.0,15.654,2.299824,18.759,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:39.750000,19.017,62.1179826,19.017,-13.976741399999998,19.347,40.3758376,19.347,-3.7040506,19.26,30.0,19.017,0.0298832,19.017,0.0,19.017,-0.0605492,19.017,0.053713,19.195,2.761569,19.017,26.562865316423125,19.347,45.0,19.347,45.0,15.654,2.299824,18.759,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:40,19.572,62.11017,19.572,-13.968928799999999,19.673,40.375837499999996,19.673,-3.7040504999999997,19.482,30.0,19.572,-0.0298832,19.572,0.0199215,19.572,0.0517598,19.572,-0.019532,19.195,2.761569,19.572,180.0,19.347,45.0,19.347,45.0,15.654,2.299824,18.759,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:40.500000,19.906,62.11017,19.906,-13.968928799999999,20.017,40.375837499999996,20.017,-3.7040504,20.017,30.0,19.906,-0.0099598,19.906,-0.0398449,19.906,-0.0302746,19.906,-0.0273448,19.674,2.76878,19.906,-135.0,19.806,45.0,19.806,45.0,15.654,2.299824,19.753,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:40.750000,20.199,62.11017,20.199,-13.968928799999999,20.375,40.375837499999996,20.375,-3.7040503,20.228,30.0,20.199,0.0199215,20.199,0.0298832,20.199,-0.0449236,20.199,-0.0253916,20.199,2.773493,20.199,158.199721053891,20.308,30.0,20.308,30.0,20.112,2.300103,19.753,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:41,20.521,62.11017,20.521,-13.968928799999999,20.747,40.3758376,20.747,-3.7040501999999997,20.522,30.0,20.521,0.0199215,20.521,-0.0498066,20.521,0.0078128,20.521,0.0615258,20.663,2.784636,20.521,71.56614402402059,20.308,30.0,20.308,30.0,20.112,2.300103,19.753,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:41.500000,20.834,62.1179826,20.834,-13.957209899999999,21.051,40.3758376,21.051,-3.7040499999999996,20.999,30.0,20.834,0.0298832,20.834,0.0597683,20.834,0.034181,20.834,-0.0205086,20.663,2.784636,20.834,-51.34045829493674,20.833,45.0,20.833,45.0,20.112,2.300103,20.75,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:41.750000,21.066,62.129701499999996,21.066,-13.929865799999998,21.419,40.3758376,21.419,-3.7040499,21.246,30.0,21.066,0.0298832,21.066,0.0398449,21.066,-0.0566428,21.066,0.0,21.196,2.789924,21.066,0.0,21.299,30.0,21.299,30.0,20.112,2.300103,20.75,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:42,21.693,62.0984511,21.693,-13.929865799999998,21.798,40.375837399999995,21.798,-3.7040498,21.492,30.0,21.693,-0.0498066,21.693,0.0099598,21.693,0.0253916,21.693,0.0380874,21.652,2.795584,21.693,90.0,21.299,30.0,21.299,30.0,20.112,2.300103,21.709,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:42.500000,22.002,62.05938809999999,22.002,-13.929865799999998,22.098,40.3758371,22.098,-3.7040496,22.003,30.0,22.002,-0.1095749,22.002,0.0498066,22.002,-0.014649,22.002,0.0312512,21.652,2.795584,22.002,-36.86946050039653,21.8,45.0,21.8,45.0,20.112,2.300103,21.709,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:42.750000,22.339,62.047669199999994,22.339,-13.918146899999998,22.469,40.375837,22.469,-3.7040493999999997,22.238,30.0,22.339,0.0298832,22.339,0.0498066,22.339,0.0253916,22.339,-0.0175788,22.179,2.807386,22.339,-56.310773155117566,22.337,45.0,22.337,45.0,20.112,2.300103,21.709,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:43.250000,22.585,62.047669199999994,22.585,-13.918146899999998,22.829,40.375837,22.829,-3.704049,22.746,30.0,22.585,0.0199215,22.585,0.0498066,22.585,0.023438399999999998,22.585,-0.0371108,22.648,2.814213,22.585,-165.96568512012274,22.827,45.0,22.827,45.0,20.112,2.300103,22.743,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:43.500000,22.885,62.05938809999999,22.885,-13.898615399999999,23.196,40.375837,23.196,-3.7040488,22.991,30.0,22.885,0.0199215,22.885,0.0,22.885,-0.019532,22.885,0.0009766,22.648,2.814213,22.885,33.689226844882434,22.827,45.0,22.827,45.0,20.112,2.300103,22.743,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:43.750000,23.199,62.028137699999995,23.199,-13.898615399999999,23.512,40.3758367,23.512,-3.7040484,23.234,30.0,23.199,-0.0498066,23.199,0.0298832,23.199,0.0087894,23.199,0.0087894,23.198,2.821927,23.199,158.199721053891,23.325,30.0,23.325,30.0,20.112,2.300103,22.743,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:44.250000,23.842,62.008606199999996,23.842,-13.886896499999999,23.849,40.3758366,23.849,-3.7040480999999996,23.751,30.0,23.842,-0.0398449,23.842,0.06973,23.842,-0.0380874,23.842,-0.0224618,23.653,2.835417,23.842,26.564322612449548,23.84,30.0,23.84,30.0,20.112,2.300103,23.702,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:44.500000,24.091,62.008606199999996,24.091,-13.8790839,24.192,40.3758366,24.192,-3.7040477,23.963,30.0,24.091,0.0298832,24.091,0.0498066,24.091,-0.0019532,24.091,0.0029297999999999998,24.16,2.841694,24.091,36.86946050039653,23.84,30.0,23.84,30.0,20.112,2.300103,23.702,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:45,24.383,62.008606199999996,24.383,-13.859552399999998,24.536,40.3758366,24.536,-3.7040477,24.482,30.0,24.383,0.0099598,24.383,-0.0099598,24.383,0.0058595999999999995,24.383,-0.058596,24.16,2.841694,24.383,45.0,24.283,45.0,24.283,45.0,20.112,2.300103,23.702,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:45.250000,24.678,61.989074699999996,24.678,-13.859552399999998,24.887,40.3758364,24.887,-3.7040476,24.746,30.0,24.678,-0.0498066,24.678,0.0,24.678,-0.0556662,24.678,0.0517598,24.653,2.849983,24.678,-78.6917488388355,24.819,30.0,24.819,30.0,24.621,2.300382,24.743,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:45.500000,24.988,61.9695432,24.988,-13.840020899999999,25.238,40.375836,25.238,-3.7040474,24.988,30.0,24.988,-0.1195366,24.988,0.0199215,24.988,0.0009766,24.988,-0.0019532,25.16,2.865132,24.988,-65.55612007189866,24.819,30.0,24.819,30.0,24.621,2.300382,24.743,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:46,25.308,61.9500117,25.308,-13.828301999999999,25.608,40.375836,25.608,-3.7040473,25.489,30.0,25.308,-0.0398449,25.308,0.0298832,25.308,0.011719199999999999,25.308,-0.0078128,25.16,2.865132,25.308,30.963113676603122,25.307,45.0,25.307,45.0,24.621,2.300382,24.743,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:46.250000,25.882,61.93829279999999,25.882,-13.7970516,25.935,40.375836,25.935,-3.7040471,25.737,30.0,25.882,0.0,25.882,0.0099598,25.882,-0.0185554,25.882,-0.0517598,25.654,2.872596,25.882,21.800278946109,25.785,30.0,25.785,30.0,24.621,2.300382,25.735,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:46.750000,26.179,61.9500117,26.179,-13.789238999999998,26.342,40.3758361,26.342,-3.7040471999999998,26.23,30.0,26.179,0.0099598,26.179,-0.0298832,26.179,-0.0351576,26.179,0.0166022,26.177,2.879266,26.179,90.0,26.341,45.0,26.341,45.0,24.621,2.300382,25.735,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:47,26.486,61.9500117,26.486,-13.7579886,26.647,40.375836,26.647,-3.7040471,26.487,30.0,26.486,-0.0099598,26.486,0.0199215,26.486,-0.023438399999999998,26.486,0.0556662,26.177,2.879266,26.486,-59.036886323396885,26.341,45.0,26.341,45.0,24.621,2.300382,25.735,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:47.500000,26.805,61.9304802,26.805,-13.7384571,26.993,40.3758359,26.993,-3.7040469,26.993,30.0,26.805,-0.0199215,26.805,0.0298832,26.805,0.0605492,26.805,-0.0371108,26.649,2.891889,26.805,9.460845390878317,26.803,45.0,26.803,45.0,24.621,2.300382,26.728,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:47.750000,27.066,61.93829279999999,27.066,-13.718925599999999,27.333,40.3758361,27.333,-3.7040468,27.231,30.0,27.066,-0.0199215,27.066,0.0498066,27.066,0.0019532,27.066,0.0156256,27.163,2.897368,27.066,-29.744376909005773,27.279,45.0,27.279,45.0,24.621,2.300382,26.728,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:48,27.348,61.9500117,27.348,-13.679862599999998,27.732,40.3758364,27.732,-3.7040468,27.469,30.0,27.348,0.0796917,27.348,-0.0099598,27.348,-0.019532,27.348,-0.0576194,27.642,2.906043,27.348,30.963113676603122,27.279,45.0,27.279,45.0,24.621,2.300382,26.728,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:48.500000,27.972,61.989074699999996,27.972,-13.679862599999998,28.025,40.3758364,28.025,-3.7040468,27.972,30.0,27.972,-0.0298832,27.972,0.0099598,27.972,-0.0322278,27.972,0.0605492,27.642,2.906043,27.972,135.0,27.808,45.0,27.808,45.0,24.621,2.300382,27.738,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:48.750000,28.297,61.989074699999996,28.297,-13.668143699999998,28.379,40.3758364,28.379,-3.7040466999999997,28.223,30.0,28.297,-0.0199215,28.297,0.0498066,28.297,-0.24415,28.297,0.0166022,28.151,2.920439,28.297,-90.0,28.296,6233.0,28.296,6361.0,24.621,2.300382,27.738,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:49,28.568,62.008606199999996,28.568,-13.656424799999998,28.77,40.3758366,28.77,-3.7040463999999997,28.468,30.0,28.568,0.0199215,28.568,0.0199215,28.568,-0.34181,28.568,-0.078128,28.626,2.924604,28.568,-80.53826851731081,28.296,6233.0,28.296,6361.0,24.621,2.300382,28.769,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:49.500000,28.866,62.008606199999996,28.866,-13.656424799999998,29.067,40.3758365,29.067,-3.7040463,28.967,30.0,28.866,-0.0498066,28.866,0.0199215,28.866,-0.0205086,28.866,0.0029297999999999998,28.626,2.924604,28.866,-53.13053949960347,28.776,4429.0,28.776,8170.0,24.621,2.300382,28.769,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:30:49.750000,29.174,61.9695432,29.174,-13.648612199999999,29.414,40.375836199999995,29.414,-3.7040461999999996,29.218,30.0,29.174,-0.1892666,29.174,-0.0099598,29.174,-0.1533262,29.174,0.043947,29.172,2.978694,29.174,26.562865316423125,29.296,3778.0,29.296,8571.0,29.082,2.302028,28.769,0.0,Null,Null,Null,Null,Null,Null,Null
